,DATE,JEUNE,FEMME,COUREUR,RANG,NOM,CLUB,CAT
0,2024-02-05,False,False,63,1,VIDE NICOLAS,LA TRONCHE VELO SPORT,30
1,2024-02-16,False,False,132,2,BLANCHIN MATHIEU,TEAM VERCORS,30
2,2024-01-22,False,False,4,3,WINTZ TIMOTHEE,ALPIN'S WHEEL TEAM,30
3,2024-01-15,False,False,78,4,LISI SAMUELE,LE FONTANIL CYCLISME,30
4,2024-02-22,False,False,91,5,SOURIMANT NICOLAS,LE FONTANIL CYCLISME,30
5,2024-01-15,False,False,94,6,VIAL WILLY,LE FONTANIL CYCLISME,30
6,2024-01-15,False,False,79,7,MARCHAIS ALEXANDRE,LE FONTANIL CYCLISME,30
7,2024-02-01,False,False,131,DNF,VUILLEMENOT VALENTIN,TEAM 3 MASSIFS,30
