,DATE,JEUNE,FEMME,COUREUR,RANG,NOM,CLUB,CAT
0,2025-04-10,False,False,7,1,AUMELAS--BLANC-LAPIERRE JOCELYN,LE FONTANIL CYCLISME,17_19
1,2025-01-30,False,False,115,2,MORACCHIOLI THOMAS,TEAM 3 MASSIFS,17_19
