,DATE,JEUNE,FEMME,COUREUR,RANG,NOM,CLUB,CAT
0,2026-02-17,False,False,68,01,SANTALUCIA UGO,TEAM 3 MASSIFS,UFOLEP 2
1,2026-02-17,False,False,56,02,MORACCHIOLI THOMAS,TEAM 3 MASSIFS,UFOLEP 2
2,2026-01-06,False,False,1,03,MELEZE JEAN-PHILIPPE,SUD GRESIVAUDAN CYCLISME,UFOLEP 2
3,2026-02-27,False,False,117,04,RIPPERT VALENTIN,UNION CYCLISTE DE PONTCHARRA GRESIVAUDAN,UFOLEP 2
4,2023-01-01,False,False,-1,05,JALLET WILLIAM,TEAM JALLET AUTO,UFOLEP 2
5,2023-01-01,False,False,-1,06,AMAND MICHAEL,LA MOTTE-SERVOLEX CYCLISME,UFOLEP 2
6,2026-02-17,False,False,54,07,MERLO RAPHAEL,TEAM 3 MASSIFS,UFOLEP 2
7,2026-02-17,False,False,37,08,DELETROY AXEL,LE FONTANIL CYCLISME,UFOLEP 2
8,2026-02-27,False,False,116,09,REY ANTHONY,UNION CYCLISTE DE PONTCHARRA GRESIVAUDAN,UFOLEP 2
9,2023-01-01,False,False,-1,10,MENDUNI DIDIER,LA TEAM COULEURS SAVOIE,UFOLEP 2
10,2026-01-06,False,False,0,11,MELEZE FREDERIC,SUD GRESIVAUDAN CYCLISME,UFOLEP 2
11,2023-01-01,False,False,-1,12,DRHOUIN JULIEN,LAC ALLIANCE CYCLISME,UFOLEP 2
12,2023-01-01,False,False,-1,13,MARMOTTAN THIERRY,LA TEAM COULEURS SAVOIE,UFOLEP 2
13,2026-02-27,False,False,88,14,BOUVIER THOMAS,UNION CYCLISTE DE PONTCHARRA GRESIVAUDAN,UFOLEP 2
14,2026-02-27,False,False,115,15,PINTUS EMMANUEL,UNION CYCLISTE DE PONTCHARRA GRESIVAUDAN,UFOLEP 2
15,2026-02-27,False,False,113,16,PETITE PATRICE,UNION CYCLISTE DE PONTCHARRA GRESIVAUDAN,UFOLEP 2
16,2023-01-01,False,False,-1,17,LADURELLE BENOIT,LA MOTTE SERVOLEX CYCLISME,UFOLEP 2
17,2026-02-17,False,False,33,18,COLOTTI JULIEN,TEAM 3 MASSIFS,UFOLEP 2
18,2023-01-01,False,False,-1,19,MARMI XAVIER,TEAM JALLET AUTO,UFOLEP 2
19,2023-01-01,False,False,-1,20,GIRARDOT MAXIME,LA TEAM COULEURS SAVOIE,UFOLEP 2
20,2026-02-17,False,False,36,DNF,DAVID YANN,UNION CYCLISTE VOIRONNAISE,UFOLEP 2
21,2026-02-17,False,False,53,DNF,LISI SAMUELE,TEAM 3 MASSIFS,UFOLEP 2
22,2023-01-01,False,False,-1,DNF,BARONETTI ROMAIN,---,UFOLEP 2
23,2023-01-01,False,False,-1,DNF,TRUPPA SEBASTIEN,LAC ALLIANCE CYCLISME,UFOLEP 2
24,2023-01-01,False,False,-1,DNF,TRUPPA KEVIN,---,UFOLEP 2
25,2023-01-01,False,False,-1,DNF,LASKOWSKI NICOLA,---,UFOLEP 2
26,2026-02-27,False,False,112,DNS,NOTZOLD JULES,UNION CYCLISTE DE PONTCHARRA GRESIVAUDAN,UFOLEP 2
27,2026-02-17,False,False,31,DNS,CLEMENT JUST,TEAM 3 MASSIFS,UFOLEP 2
28,2023-01-01,False,False,-1,DNS,BERLIOZ FREDERIC,---,UFOLEP 2
29,2023-01-01,False,False,-1,DNS,PRADON GREGORY,TEAM JALLET AUTO,UFOLEP 2
30,2026-02-17,False,False,40,DNS,DUPIN ALEXANDRE,TEAM 3 MASSIFS,UFOLEP 2
31,2023-01-01,False,False,-1,DNS,COGNE SEBASTIEN,---,UFOLEP 2
32,2026-02-27,False,False,84,DNS,BESCOND DIDIER,JARRIE CHAMP SUR DRAC CYCLISME,UFOLEP 2
33,2026-02-09,False,False,7,DNS,DOHEN CHRISTOPHE,CYCLO CLUB DE GIERES,UFOLEP 2
34,2026-03-04,False,False,130,DNS,CHERY PAUL,LE FONTANIL CYCLISME,UFOLEP 2
35,2023-01-01,False,False,-1,DNS,GIL BRUNO,---,UFOLEP 2
36,2023-01-01,False,False,-1,DNS,VILLAIN STEPHANE,---,UFOLEP 2
37,2023-01-01,False,False,-1,DNS,MARTINEZ PHILIPPE,---,UFOLEP 2
