,JEUNE,FEMME,COUREUR,RANG,NOM,CLUB,CAT
0,False,False,141,1,CHAUVEL YANN,UC PONTCHARRA GRESIVAUDAN,17
1,False,False,178,2,MORACCHIOLI THOMAS,TEAM 3 MASSIFS,17
