,DATE,JEUNE,FEMME,COUREUR,RANG,NOM,CLUB,CAT
0,2023-01-01,False,False,-1,1,GIRAUD Matthieu,RIVES UNION CYCLISTE,u1
1,2023-01-01,False,False,-1,2,DALSKY Anthony,TEAM FLIXECOURT 80,u1
2,2025-04-17,False,False,189,3,MELINU JEROME,LE FONTANIL CYCLISME,u1
3,2023-01-01,False,False,-1,4,SAAD Alexandre,SGCC,u1
4,2025-09-04,False,False,202,5,HAGE TITOUAN,UNION CYCLISTE VOIRONNAISE,u1
5,2025-01-13,False,False,16,6,BLANCHIN MATHIEU,UNION CYCLISTE VOIRONNAISE,u1
6,2025-01-14,False,False,178,7,WINTZ TIMOTHEE,ALPIN'S WHEEL TEAM,u1
7,2023-01-01,False,False,-1,8,HENRIET Arthur,SUD GRÉSIVAUDAN CLUB COMPÉTITION,u1
8,2025-02-26,False,False,141,9,RIBEZZI THOMAS,LE FONTANIL CYCLISME,u1
9,2023-01-01,False,False,-1,DNF,DOBLADO Mathieu,SUD GRÉSIVAUDAN CYCLISME COMPÉTITION,u1
