,JEUNE,FEMME,COUREUR,RANG,NOM,CLUB,CAT
0,False,False,139,1,BUISSON GREGORY,UC PONTCHARRA GRESIVAUDAN,u4
1,False,True,3,2,HERTAULT AGNES,ALPIN'S WHEEL TEAM,u4
2,False,False,42,3,VIAL JACQUES,SCAL ECHIROLLES,u4
3,False,False,35,4,GLENAZ LAURENT,SCAL ECHIROLLES,u4
4,False,False,34,5,GIRARD GUY,SCAL ECHIROLLES,u4
5,False,False,106,6,CARRE HERVE,TEAM 3 MASSIFS,u4
6,False,False,-1,7,PECOULT Christian,VC Islois,u4
7,False,False,53,8,HORAUD PATRICE,LA TRONCHE VELO SPORT,u4
