,DATE,JEUNE,FEMME,COUREUR,RANG,NOM,CLUB,CAT
0,2023-01-01,False,False,-1,1,Pellegrin Noémie,Union Cycliste Voironnaise,fem
1,2024-02-01,False,True,165,2,SEVOZ LAVERDURE CELIA,UC VOIRONNAISE,fem
